text,label
SHE DIDN'T DO A WHOLE LOT EXCEPT PLAY KEYS.,0
Named as Aris.... Lio ... and so on ..12 signs.,0
well they re still listening to it so you tell me,0
i think there are lots of more meanings to stuff like the cowboy or the key... but not sure,0
Check out Kitty Wells or Johnny Cash,0
"I'd be afraid, I'd be very afraid!!",0
naaaa i dont like him but i luv his songs,0
"angels,,,and i only know of one....oh,,,and handicaps,,old people and drunks....",1
i think it would be agimat (the one starring bong revilla) or something else.,1
hes a womenish kind of guy but i dont know,0
Sing Sing Sing - Benny Goodman 4.,1
You wouldn t have to twist my arm !!!,0
"if you have to ask, youre a poser.",0
it was horrible a big let down,1
look in magizines and fill out a conteset form and hope that u win!,0
did u mean how to play or how to PLAY?,1
"yes, everyone over the age of 12.  i mean, she is pretty hot but ridiculously fake.",1
"ok, ur momma's teeth is so yellow, when she closes her mouth her tummy glows...",1
"If happy little bluebirds fly Beyond the rainbow Why, oh why can't I?",1
call them and see if you can buy them.,0
the went back to the grave,0
"i hope we find out soon, this is killing me.",0
its funny how they did that and also ask why they did that?,1
Your a loser and a female jerk.,1
a boner you wanna use whenever someone touches you but really its probably not good,0
a road doesnt cross a chicken,0
oh oh oh oh pretty ricky and the mavericks.,0
"Sorry i don't know anything about her, but i sure do like the way she raps.",1
I haven't heard of any other way...,0
yeah he does but i dont really pay attention to it.,1
looked at the picture... who is sean?,0
Yes I want to see it.,1
looking for another millionaire...while working as a walmart greeter...,0
no they are mostly good and quiet,0
u ain't that funny  lil man,1
maybE becauSe rOckstArs tEnd tO bE humbLe iN thEir muSic.. :),0
I like Law & Order SVU the best.,1
"google, msn......he is easy to find don't worry!",1
Going into the ghetto ass bars and picking up prostitutes for ten bucks..... i know....,0
get an oldies song they r always nice!,0
rain drops keep fallin on my head- BJ Thomas,1
"Yo mama's so fat, instead of wide leg jeans, she wears wide load.",0
how can u watch that stuff?,1
Never heard of it...and I watch MTV a lot....,1
so he can stand toe to toe with  shark.,1
because they arent colors everyone likes them!,0
"but yeah, they're probably just too good for us",0
I know right thats cyco krazy..............,0
I dont know about her father.,1
"Together, not only do they make things happen, they have a great time doing it!",0
DuStIn .......OMFg I love him so much!!!!!!!!!!!!!!!,0
That wasn't the first Poltergist but I can't think of what it actually is,1
VIN DIESEL AS HE HAS GOT MORE CLASS,1
Then HOW will I get to 1000?,1
i never tried it but maybe i will and i'll get back to you on that...,0
Fort Minor: Believe Me Remember The Name Where'd You Go Petrified,1
Try typing myspace layouts in Yahoo!,0
"i think its godsmack ,i stand alone if im not mistaken, im pretty sure godsmack",1
i think elliott or paris will win,1
Even when your at home your at risk for certain things...,1
"Yes, Scarlett Johanessen has very big boobs!",1
"was great, but i don't know any of thier names.",0
Im not a big fan but its jada smith.,1
I think it'd be funny if he worked there for an episode.,1
"well, hope this helps, good luck!",1
"i don't like death cab, however i do like the postal service",0
REALLY OUT GOING AND A HARD WORKER.I SHOULD KNOW MY MOM IS AN ARIES!,1
simply because there really is no normal,0
either check on it by beyonce or so sick by neyo,1
Don't you go; Don't you go.,1
t.i is th bomb what u  talkin about,1
and remember i have no clue where you live,0
and yes i think you can have twins,0
she looks haggard ...a lot older looking with all the weight off,0
"you are posting in the wrong section,.. but yes it is 'funny' how it happened 9-11 same as 911",1
Unless you want the obvious answer which is to be wise:),0
THAT HAPPENS ALL THE TIME ON THERE TO ME.,1
it was already morning.........so the sun is up,1
"you can tell when she's horny, when she starts, or basically when she's wet",1
drugs make a celebrity seem more like a real person,0
ITS THE MOST STUIPDEST THING ON EARTH!!!,0
thought Lil Webbie was from Memphis?,1
Aol instant messager or yahoo messager.,0
"I wouldn't say crazy in love, but I like her music well enough",1
Tell everone u can about it!!!!!!!!,0
wait it out and see if you still feel the same after a few months?,1
lime wire don't go nowhere else or you will get a virus serious,1
don't know it but if you'll hum a few bars....LOL,1
OK BEFORE I ANSWER THIS I HAVE TO SAY SOMETHING ABOUT THE OTHER ANSWERS.,0
im an aquarius and sometimes im a self-promoting prick.,0
You should watch Crash..it's great movie..,1
I wouldn't...if you can keep living then why give up on life just because you can't walk anymore?,1
they all sound the same so they all sound bad,0
probably 18 and most everything they got is fake!,0
Talk (Jacques Lu Cont Thin White Duke mix)  Talk (Francois K dub)  Talk (Junkie XL mix),0
I heard it was a gay cowboy movie.,1
"And thats coming from a Gal, that does not care either way for her.",0
"maybe once, when i was 5, maybe",0
PussyCat Dolls && The Black Eyed Peas  IM SO SEEIN THEM IN CONCERT!,1
Their sound and performance is not good at all.,1
"I have no idea, it confused me abit",1
If Kid Rock were related it would have to way way down the line...,1
i am a loving cancer THE BEST SIGN IN THE ZODIAC!!,0
why would u want 2.ewww creepy.,1
a place in sydney called wagga wagga,0
'Cause he broke up with Jennifer Garner :P,1
its called piratery and itz illegal,1
i dunno............. there both stinky and fulla junk?,1
"A leader, but quiet the rest of the time.",1
i love to wear black and i think i look good in it.,0
Because she was trying to be an individual.. That episode cracks me up everytime..,1
yes i luved it sooo much its cute!!,0
in order of preference: -tom and jerry -transformers -tom sawyer -goldorak,0
you can check there if you want.,1
i am pretty sure that show has be canceled.,1
":)  just joking, I like Kate.",1
it could be yves st laurence,0
i definitely know that it was .,0
then they start up again........em i think there is 23 eps.,0
"for example the jewish guy tha worked with him, the stone could have been stolen from his family.",0
his face and hair style!hot as hell,0
"Some people really, really like MLB, I guess.",0
yes you are soooo right ...this WEBSIT IS ADDICTING !,0
I don't think they buy used one's.,1
"comedy i love friends,full house,will and grace,frasier.....",0
"Elvis Presely( i guess), Madonna, Ricky Martin, Christina Aguilera, Britney Spears, Shakira,",0
i can't since i'm in west coast.,0
there isnt much on it  Joan Baez REO Speedwagon White Lightning  thats all i could find,0
Her and Kevin need to just settle everything going on,1
Ive never heard anything nice about her.,1
There was this plastic bag once...dancing in the wind...I just had to videotape it...,0
wish dem niggas from cleveland would put out another album.,0
who ever watches that show anyway?,0
You could just go chase the dog?!!!,0
"something like, Cute boys for ???",1
not sure but this may be it on ebay uk 9126912061,0
"I hope so, but if he does I guess the show won't be exciting anymore!",0
"Eh..it's ok, not the best movie I've ever seen and I'm not much into horror movies.",1
to create the scenes which make them great!,1
Summertime Blues: Lemon Popsicle VIII (1988)   Hope one of these is the one you are the one!,1
"Check LP (CD) entitled Sport first - might be on one of their other releases, I dunno for sure",1
It was in the movie Guess Who.,0
Looks like its by Akon (see the link below):,0
"coldplay is definitely cold ,oh i mean cool!",0
Yo mama so fat her blood type is Ragu,0
he is a mid-carder at best.,1
very sad to say but it about skating...what was all the hype about still trying to find out,1
she will be nice without her dress like you,1
i saw it a whiiile ago.,1
Yo mama soooo UGLY she can make a onion cry!!!,0
Dem Franchize boyz cd is bangin too.,1
I'm an actor my self so..ya,1
yes but don't hold it against me i'm sort of screwy!,1
Lizzie McGuire (2001) TV Series (singer: I Can't Wait)    11.,0
"Like Mike Jones, Who... And then that annoying sound both the ying yang twins make.",0
don't know and really don't care,0
it was a stupid movie... fine they can be gay thats hot but come on it was really irrational,1
my wife because i love her so much,0
Hello cause they are the new fab!!!,0
no not for you non believer in aliens ghosts Santa tooth fairy and regular fairies!!!!!!!!!!!!!!!!,0
I don't know i would like to see it you got a picture  of it?,1
I love them both but slipknots gotta win!,0
i like them a lot specially the characters..so wonderful!!,1
maybe she's really tall ..... and counts platforms with her own height?,1
=) i wanna keep it cool,1
they have made their money and don't care themselves so why should you?,1
Hook teenage boys up with teenage boys.,0
try using bit torrent and look on mininova.org newnova.org or isohunt.com,1
Be Good Johnny - Men @ Work,1
"I think, alicia keys.. i like her song.",0
i w/d rate ashanti a 3 b/c she look like an alien.,0
"Sound off 3, 4.... Hup 2, 3, 4",0
www.limewire.com (But you got to keep it on the down low),0
he could fly that plane ha ha.,0
yes or just buy some headphones,1
What is on the floor of your closet?.......boxes to be sorted out,0
the police man is hiding something its obvious but i haven't been watching that show lately...,1
also I have had lunch with Jay Bell and Barry Bonds....Pretty cool guys.,0
but I bet Reese Witherspoon is.,0
no she will be a good mom + this is Queenwild1,0
do you have a gag reflex?,1
i think he rocks all of our worlds!,1
"oh, well, keep 'em coming please, i love these kind of riddles.",1
"well, im trying to figure out who these bastards are, and where i can get their fone numbs.",1
yea their cool and there songs are hot i like grind with me best,0
"like my friend said, hes beyond hott, hes just flat out orgasmic",1
mail them a letter or e-mail them,1
But I can't remeber what the first word was but I know the second word was blood.,0
If you ask me VHS rocks and DVD sucks!,1
Don't you ever dare to post such question/insult AGAIN!,1
"come on, we are talking about barney!",1
only in places like Kentucky.... LOL,1
"not that much into rap, but i can assure you he's not.",1
"But if you need help on PUNK,   Them I'm most defiantly your man!!",0
i heard they're looking for someone to sweep the aisles up when the show is over.,1
