text,label
WHEN U FIND OUT PLESAE LET ME KNOW(LOL),1
"Your too young to be thinking about that, you have your life ahead of you!",0
you will never know if she'd go out w/ you unless you try.,1
YOU DON'T HAVE TO FIND LOVE.,1
Please if there is a God tell me you are kidding.,0
"well, not ALL girls like the bad boy type.",1
"he really liked me, so i pretended to like him, and we dated!",0
"and below the belt wants a hottie, it's a sad fact.",0
Tell her to KICK HIS ASS!!!!!!,1
"my mom, friends , my boyfriend and his kids and a bottle of kessler or 2 or3!!!",0
There are guys praying for you.,1
We have one bad apple messing it up for the others.,0
It's like I'm going to join the Marines.,1
"i hate of this work,when he love me,why he want that othres come in to our private ??",0
look in yahoo people finder or names data / google,0
walk up to me and start making out with me,1
let her know you are interested in her,1
How do you get back at a cheater?,0
"Don't force anything, that's the key.",1
if you both want to it is,1
"Hey, If they can get away with it then more power to em.",0
If he's a nice guy then maybe things will work out this time!,0
blackmailing girls into dating you doesn't work.,1
"just tell her you want more, or ask her what she wants from u!",1
But I've learned alot about myself.,0
But keep it simple if you are just dating.,1
"I want to see her happy, should I just seal my lips and say nothing?",0
that would be material love and it doesn't last long so i would not take it,1
"last valentine's day, i got him a soccer piggy bank filled with chocolate hugs, adn kisses.",1
"You'll find a much better guy, I promise.",1
laugh at his dumb jokes if hes a class clown.,0
"Id say wait, but if you love him then go for it.",1
now she is not talking to me.,0
You definitely want to avoid comparing him to them (Bob always did this or Jim never did that).,0
Because they make you feel soft and sexy,0
Will he think I did not care at all?,0
do u mean being a straight and gay at the same time?,0
"because saddly with an affair there are lies, and half truths by both of you.",1
agree with virgo 13 is good my answer when ur ready,0
Ya go the car back so your not totaly finanicaly ruined.,1
"Since your wife knows you better than anyone on the planet, ask your WIFE!!!!!!!!!!!!!!!!!",0
"maybe she has some personal problems,",0
"After 9 years, you two are still having great sex 3 times/week?",0
I wouldnt worry too much about it.,0
do you think I should wait_???,1
if u mean 'it' as 'sex' then no i have not.,0
It'd be great if someone could give me the URL to download the picture,1
I keep at an arms lenght but he barges in,0
"Like they say, you dont knwo what you got till it's gone.. goodluck =)",0
Well I say you should stay out of it.,0
why did you make out with him and give him head?,0
definately not our bodies were designed for sex so why not love i do i love it a lot,1
"By nature, they are the ones that guys want.",0
"ask yourself, what type of girl are you looking for and what would she be doing.",1
tell him that u got an accident yesterday ... and note his reaction,1
this definitely will solve your problem,0
if u need help than talk me lat.,0
your parents dont like your boyfriend well they probably have a reason.,1
"That guy is so crazy and probly has issues, its not you hon.",1
IF YOU DON'T CARE ABOUT YOUR JOB I GUESS IT DOESNT MATTER,0
Well don't do it cause that is cheating and that would be just wrong.,1
"well, if its affecting you then its probably best to break up.",1
i can't make the girl that i love her feel ehat i feeling ?,0
im 18 and still a virgin.,1
"Well, if you think about it, gay guys have sex with other men.",0
"1st ask yourself, why did he leave?",1
yes small women are very attractive,1
Some friends are getting merried closed...,0
"so either way, just take the time to learn about yourself.it can be fun.",1
They teach kids stuff as they are having fun!,0
I want to marry a blond with blue eyes and have little blond haird blue eyed babies.,0
"Oh BTW, I'm not really that butchy, kinda in between..haha...but anyways, just had to add that in there...",0
Hi I'm from Mi also :-) anyways... You can try going to yahoo people search and try there.,1
if u did not leave him 5 yrs ago then let it go.,1
until you have a taste of unconditional love you haven't had everything that makes life worth living.,1
maybe you should try to keep all three people in mind.,1
"STAY BUSY, GO OUT WITH FRIENDS AND HAVE FUN.",1
well you find a friend and you develop a frindship and that stays 4 ever,1
I wouldn't if you want to keep your marriage.,0
Or should I just go ahead and try it for the hell of it?,1
i think that girls are cool all because i am a girl and i now,1
I feel jealous and when she dont have any value for me...,1
Magic eight ball says ask again later,1
Well does he say he does?,0
my father died 2 years ago from a cancer that starts with an m i dont remember the name,1
he asked you and u said yes.,1
But then I wanna be with my kids and husband.,0
look at my bio and history please,0
will he eventually have it happen again?,0
tell her to run from it or you will rat her out to the wife and everyone else.,1
should i feel guilty when im rocking there world?!,0
I had the same problem with one of my brother's fiance.,1
just be your self and if he dosent notess you go up to him and start chating.,0
I can't imagine living without her...  Good luck ...,1
but believe me once you have him .,1
"don't even try, he will see throught it.",0
Since he begged me to stay and he would do ANYTHING to keep me.,0
don't get too caught up in one guy too quickly.,1
go to a friend to help you out,1
This is your best friend......your lover....your mate for life!!,0
"No, b'cos that is what your heart desires",0
IF 2 CLICK ITS OK USE PROTECTION,1
just b really lucky and wait for her to break up??,1
It's tough but you need to move on.,0
would you do me the honor of bieng my wife?,0
You would not like it one bit and probably blow a gasket over it.,1
try it you will get a response,1
tell her how much she means to you and that you really didn't mean to hurt her.,1
"if hes your first bf, accept the fact that you will make mistakes and he probably will too.",1
"i dont believe in breast feeding anymore because of alot of reasons , but most importantly this one !",0
Ask him what's your quarantee that this wont happend.,0
all the rest will follow soon.,0
"Don't trust other people, no matter who they are.",0
"well anyway, just don't close the door, give them a chance to prove their worth.",0
Hey that is how I feel.,1
"And no, you're not rushing anything.",0
<----be my favorite first date right there!,0
Then say wat up to her.,1
LOOKING FOR THE SAME THING THAT LED YOU TO THE FIRST RELATIONSHIP IN THE FIRST PLACE.,1
"If she's done stuff like that before,walk away and don't look back",1
That girl is a little bit my friend.,1
"Rub her bak or somethin you know, make it exciting",1
u can tell wen someone either likes u or is cheatin on u!!,1
sometimes jungle fever means that its an interracial relationship,1
I wear mine on my ring finger because it means more!!!,0
sexy is a very relative term....,0
When that happened to me I went straight to my friend.,0
if you were gay why wouldn't you want to married to the person you love.,1
tell her that shes just not the one for u,1
I think the girl above named Cindy is so right on target...,1
good luck dude keep trying  check rent.com,0
"chocolate roses, fuzzy hand cuffs, edible undies.",0
it's a nice way of saying later baby,0
Does he still want me physically or is he just trying to be nice?,0
